Timestamp,output-volume
2020-06-28 00:00:00,683500.705868015
2020-07-01 00:00:00,1085316.16279451
2020-07-04 00:00:00,676450.563713943
2020-07-07 00:00:00,992282.946751971
2020-07-10 00:00:00,969619.359678852
2020-07-13 00:00:00,1223910.64205352
2020-07-16 00:00:00,984626.116643764
2020-07-19 00:00:00,651373.590622766
2020-07-22 00:00:00,954797.572798298
2020-07-25 00:00:00,791995.338359226
2020-07-28 00:00:00,1269990.75861043
2020-07-31 00:00:00,1014392.20306478
2020-08-03 00:00:00,1131415.83019561
2020-08-06 00:00:00,1194659.24607117
2020-08-09 00:00:00,698476.612509977
2020-08-12 00:00:00,976274.057328136
2020-08-15 00:00:00,1432177.73151402
2020-08-18 00:00:00,2076963.08785902
2020-08-21 00:00:00,1495713.7528094356
2020-08-24 00:00:00,1864226.3705456883
2020-08-27 00:00:00,2013412.4446154772
2020-08-30 00:00:00,1753307.7044367052
2020-09-02 00:00:00,2306329.287014456
2020-09-05 00:00:00,2428545.247330027
2020-09-08 00:00:00,2703153.939851396
2020-09-11 00:00:00,3130284.862982855
2020-09-14 00:00:00,2762366.3035074216
2020-09-17 00:00:00,4143516.666677047
2020-09-20 00:00:00,2360008.569287177
2020-09-23 00:00:00,2652893.3213329725
2020-09-26 00:00:00,2385729.1863269415
