Timestamp,n-transactions-per-block
2020-05-22 00:00:00,2511.56756756757
2020-05-25 00:00:00,2127
2020-05-28 00:00:00,2289.3893129771
2020-05-31 00:00:00,1722.84666666667
2020-06-03 00:00:00,2258.9928057554
2020-06-06 00:00:00,1453.43367346939
2020-06-09 00:00:00,2044.2125
2020-06-12 00:00:00,1952.60122699387
2020-06-15 00:00:00,2133.82608695652
2020-06-18 00:00:00,2289.49193548387
2020-06-21 00:00:00,1776.98630136986
2020-06-24 00:00:00,2246.91366906475
2020-06-27 00:00:00,1996.29710144928
2020-06-30 00:00:00,2039
2020-07-03 00:00:00,2030.73006134969
2020-07-06 00:00:00,2199.78571428571
2020-07-09 00:00:00,2211.69512195122
2020-07-12 00:00:00,1857.65789473684
2020-07-15 00:00:00,2290.31884057971
2020-07-18 00:00:00,2392.47692307692
2020-07-21 00:00:00,2502.968
2020-07-24 00:00:00,2294.60869565217
2020-07-27 00:00:00,2193.08053691275
2020-07-30 00:00:00,2428.06666666667
2020-08-02 00:00:00,2041.62411347518
2020-08-05 00:00:00,2262.12403100775
2020-08-08 00:00:00,1997.4014084507
2020-08-11 00:00:00,2272.41558441558
2020-08-14 00:00:00,2189.69461077844
2020-08-17 00:00:00,2343.552
2020-08-20 00:00:00,2285.5
2020-08-23 00:00:00,1839.031847133758
2020-08-26 00:00:00,2282.9859154929577
2020-08-29 00:00:00,2005.36301369863
2020-09-01 00:00:00,2444.8571428571427
2020-09-04 00:00:00,2209.525925925926
2020-09-07 00:00:00,1872.3542857142857
2020-09-10 00:00:00,2189.753164556962
2020-09-13 00:00:00,1574.7530864197531
2020-09-16 00:00:00,2210.3806451612904
2020-09-19 00:00:00,1988.9731543624162
2020-09-22 00:00:00,2426.2713178294575
2020-09-25 00:00:00,2089.171597633136
